FAB,EQPT_ID,EQPT_GROUP_NAME,RECIPE,PRODUCT,FULL_RAW_PROCESS_TIME_IN_MINS,HALF_RAW_PROCESS_TIME_IN_MINS,FULL_INTERVAL_IN_MINS,HALF_INTERVAL_IN_MINS,FULL_RAW_PROCESS_TIME_DIST,HALF_RAW_PROCESS_TIME_DIST,STAGE
SIMTECH,EQ_BATCH_135,,*,*,319.46,,283.38,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_153,*,194,,145.5,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_155,*,291,,244.5,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_157,*,304,,270,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_160,*,397,,355.5,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_210,*,449,,325.5,,,,*
SIMTECH,EQ_BATCH_136,,REC_BATCH_238,*,449,,354,,,,*
SIMTECH,EQ_BATCH_136,,*,*,372.92,,341.33,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_44,*,313.75,,313.75,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_46,*,217.5,,217.5,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_52,*,265,,265,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_72,*,198,,198,,,,*
SIMTECH,EQ_BATCH_137,,REC_BATCH_87,*,434,,355,,,,*
SIMTECH,EQ_BATCH_137,,*,*,316.38,,240.98,,,,*
SIMTECH,EQ_BATCH_138,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_138,,REC_BATCH_54,*,204,,204,,,,*
SIMTECH,EQ_BATCH_138,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_138,,REC_BATCH_72,*,198,,198,,,,*
SIMTECH,EQ_BATCH_138,,*,*,331,,242.17,,,,*
SIMTECH,EQ_BATCH_139,,REC_BATCH_153,*,194,,145.5,,,,*
SIMTECH,EQ_BATCH_139,,REC_BATCH_155,*,291,,244.5,,,,*
SIMTECH,EQ_BATCH_139,,REC_BATCH_157,*,243,,243,,,,*
SIMTECH,EQ_BATCH_139,,REC_BATCH_164,*,190,,141,,,,*
SIMTECH,EQ_BATCH_139,,*,*,232.77,,117.54,,,,*
SIMTECH,EQ_BATCH_140,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_140,,REC_BATCH_44,*,313.75,,313.75,,,,*
SIMTECH,EQ_BATCH_140,,REC_BATCH_46,*,217.5,,217.5,,,,*
SIMTECH,EQ_BATCH_140,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_140,,*,*,353.58,,263.64,,,,*
SIMTECH,EQ_BATCH_141,,REC_BATCH_78,*,285,,271.5,,,,*
SIMTECH,EQ_BATCH_141,,REC_BATCH_92,*,326,,315,,,,*
SIMTECH,EQ_BATCH_141,,*,*,290.25,,194.88,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_112,*,365,,320,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_114,*,345,,341.25,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_115,*,238,,201,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_116,*,265,,265,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_117,*,228.75,,228.75,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_123,*,304,,231,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_127,*,375,,375,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_132,*,295,,243,,,,*
SIMTECH,EQ_BATCH_142,,REC_BATCH_141,*,253,,211.25,,,,*
SIMTECH,EQ_BATCH_142,,*,*,312.38,,280.8,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_112,*,365,,320,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_114,*,363.75,,363.75,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_116,*,257,,211.25,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_117,*,256.25,,256.25,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_127,*,390,,390,,,,*
SIMTECH,EQ_BATCH_143,,REC_BATCH_132,*,305,,260,,,,*
SIMTECH,EQ_BATCH_143,,*,*,338.82,,308.66,,,,*
SIMTECH,EQ_BATCH_144,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_144,,REC_BATCH_56,*,293,,237.5,,,,*
SIMTECH,EQ_BATCH_144,,REC_BATCH_58,*,308.75,,308.75,,,,*
SIMTECH,EQ_BATCH_144,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_144,,REC_BATCH_66,*,259,,239,,,,*
SIMTECH,EQ_BATCH_144,,*,*,362.65,,302.21,,,,*
SIMTECH,EQ_BATCH_145,,REC_BATCH_153,*,194,,145.5,,,,*
SIMTECH,EQ_BATCH_145,,REC_BATCH_155,*,291,,244.5,,,,*
SIMTECH,EQ_BATCH_145,,REC_BATCH_157,*,243,,243,,,,*
SIMTECH,EQ_BATCH_145,,REC_BATCH_164,*,190,,141,,,,*
SIMTECH,EQ_BATCH_145,,*,*,240.08,,104.71,,,,*
SIMTECH,EQ_BATCH_146,,REC_BATCH_92,*,326,,315,,,,*
SIMTECH,EQ_BATCH_146,,REC_BATCH_120,*,432,,418.5,,,,*
SIMTECH,EQ_BATCH_146,,*,*,313.08,,268.75,,,,*
SIMTECH,EQ_BATCH_147,,REC_BATCH_88,*,346,,294,,,,*
SIMTECH,EQ_BATCH_147,,REC_BATCH_89,*,310,,265.5,,,,*
SIMTECH,EQ_BATCH_147,,REC_BATCH_100,*,309,,264,,,,*
SIMTECH,EQ_BATCH_147,,REC_BATCH_104,*,310,,226.5,,,,*
SIMTECH,EQ_BATCH_147,,*,*,344.79,,303,,,,*
SIMTECH,EQ_BATCH_148,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_148,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_148,,*,*,470.2,,456.7,,,,*
SIMTECH,EQ_BATCH_149,,REC_BATCH_153,*,194,,145.5,,,,*
SIMTECH,EQ_BATCH_149,,REC_BATCH_155,*,291,,244.5,,,,*
SIMTECH,EQ_BATCH_149,,REC_BATCH_157,*,243,,243,,,,*
SIMTECH,EQ_BATCH_149,,REC_BATCH_160,*,318,,312,,,,*
SIMTECH,EQ_BATCH_149,,*,*,256.32,,135.16,,,,*
SIMTECH,EQ_BATCH_150,,REC_BATCH_42,*,453,,453,,,,*
SIMTECH,EQ_BATCH_150,,REC_BATCH_44,*,313.75,,313.75,,,,*
SIMTECH,EQ_BATCH_150,,REC_BATCH_46,*,217.5,,217.5,,,,*
SIMTECH,EQ_BATCH_150,,REC_BATCH_64,*,452,,452,,,,*
SIMTECH,EQ_BATCH_150,,*,*,334.47,,273.81,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_112,*,365,,320,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_114,*,363.75,,363.75,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_115,*,238,,192.5,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_116,*,257,,211.25,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_117,*,307.5,,307.5,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_127,*,390,,390,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_132,*,305,,260,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_138,*,216,,175,,,,*
SIMTECH,EQ_BATCH_151,,REC_BATCH_141,*,253,,211.25,,,,*
SIMTECH,EQ_BATCH_151,,*,*,319.28,,285.6,,,,*
SIMTECH,EQ_BATCH_152,,REC_BATCH_78,*,285,,271.5,,,,*
SIMTECH,EQ_BATCH_152,,REC_BATCH_92,*,326,,315,,,,*
SIMTECH,EQ_BATCH_152,,*,*,420.82,,334.11,,,,*
SIMTECH,EQ_BATCH_153,,REC_BATCH_317,*,364,,234,,,,*
SIMTECH,EQ_BATCH_153,,REC_BATCH_342,*,274,,166.5,,,,*
SIMTECH,EQ_BATCH_153,,*,*,394.56,,133.44,,,,*
SIMTECH,EQ_BATCH_154,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_154,,REC_BATCH_274,*,523,,475,,,,*
SIMTECH,EQ_BATCH_154,,REC_BATCH_276,*,289,,240,,,,*
SIMTECH,EQ_BATCH_154,,REC_BATCH_301,*,378,,330,,,,*
SIMTECH,EQ_BATCH_154,,*,*,522.46,,345.08,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_36,*,196,,139,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_60,*,264,,215,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_77,*,176,,128,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_181,*,584,,536,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_227,*,1026,,977,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_229,*,126,,67,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_231,*,369,,335,,,,*
SIMTECH,EQ_BATCH_155,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_155,,*,*,442.22,,242.5,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_12,*,266,,218,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_105,*,222,,174,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_119,*,447,,399,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_133,*,323,,275,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_147,*,408,,348,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_161,*,180,,131,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_178,*,171,,120,,,,*
SIMTECH,EQ_BATCH_156,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_156,,*,*,394.12,,157.82,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_105,*,222,,174,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_133,*,323,,275,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_161,*,180,,131,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_178,*,171,,120,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_187,*,191,,107.25,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_205,*,260,,207,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_217,*,197,,149,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_227,*,1026,,977,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_233,*,211,,150,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_235,*,200,,137,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_245,*,232,,175,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_247,*,156,,103,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_249,*,167,,116,,,,*
SIMTECH,EQ_BATCH_157,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_157,,*,*,390.13,,196.08,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_12,*,266,,218,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_60,*,264,,215,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_77,*,176,,128,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_91,*,368,,320,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_178,*,171,,120,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_217,*,197,,149,,,,*
SIMTECH,EQ_BATCH_158,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_158,,*,*,412.35,,189.03,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_36,*,196,,139,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_60,*,264,,215,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_77,*,176,,128,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_181,*,584,,536,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_221,*,450,,402,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_227,*,1026,,977,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_231,*,369,,335,,,,*
SIMTECH,EQ_BATCH_159,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_159,,*,*,462.61,,255.39,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_313,*,250,,201,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_315,*,270,,215,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_322,*,529,,466,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_324,*,484,,436,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_330,*,196,,147,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_336,*,293,,245,,,,*
SIMTECH,EQ_BATCH_160,,REC_BATCH_351,*,600,,552,,,,*
SIMTECH,EQ_BATCH_160,,*,*,427.27,,269.03,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_261,*,385,,326,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_272,*,388,,339,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_274,*,523,,475,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_276,*,289,,240,,,,*
SIMTECH,EQ_BATCH_161,,REC_BATCH_288,*,404,,355,,,,*
SIMTECH,EQ_BATCH_161,,*,*,373.09,,207.88,,,,*
SIMTECH,EQ_BATCH_162,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_162,,REC_BATCH_259,*,194,,142,,,,*
SIMTECH,EQ_BATCH_162,,REC_BATCH_272,*,388,,339,,,,*
SIMTECH,EQ_BATCH_162,,REC_BATCH_274,*,523,,475,,,,*
SIMTECH,EQ_BATCH_162,,*,*,339.18,,175.76,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_324,*,484,,436,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_328,*,423,,280.5,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_330,*,196,,147,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_336,*,293,,245,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_210,*,449,,343,,,,*
SIMTECH,EQ_BATCH_163,,REC_BATCH_238,*,365,,303,,,,*
SIMTECH,EQ_BATCH_163,,*,*,437.31,,228.06,,,,*
SIMTECH,EQ_BATCH_164,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_164,,REC_BATCH_278,*,502,,453,,,,*
SIMTECH,EQ_BATCH_164,,REC_BATCH_284,*,125,,73,,,,*
SIMTECH,EQ_BATCH_164,,REC_BATCH_290,*,550,,502,,,,*
SIMTECH,EQ_BATCH_164,,*,*,345.82,,135.02,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_257,*,240,,191,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_259,*,194,,142,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_261,*,385,,326,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_280,*,347,,298,,,,*
SIMTECH,EQ_BATCH_165,,REC_BATCH_282,*,458,,409,,,,*
SIMTECH,EQ_BATCH_165,,*,*,396.31,,231.07,,,,*
SIMTECH,EQ_BATCH_166,,REC_BATCH_313,*,250,,201,,,,*
SIMTECH,EQ_BATCH_166,,REC_BATCH_315,*,270,,215,,,,*
SIMTECH,EQ_BATCH_166,,REC_BATCH_326,*,411,,362,,,,*
SIMTECH,EQ_BATCH_166,,REC_BATCH_330,*,196,,147,,,,*
SIMTECH,EQ_BATCH_166,,REC_BATCH_365,*,431,,382,,,,*
SIMTECH,EQ_BATCH_166,,*,*,405.83,,248.57,,,,*
SIMTECH,EQ_BATCH_167,,REC_BATCH_324,*,484,,436,,,,*
SIMTECH,EQ_BATCH_167,,REC_BATCH_330,*,196,,147,,,,*
SIMTECH,EQ_BATCH_167,,REC_BATCH_332,*,574,,525,,,,*
SIMTECH,EQ_BATCH_167,,REC_BATCH_349,*,533,,485,,,,*
SIMTECH,EQ_BATCH_167,,REC_BATCH_351,*,600,,552,,,,*
SIMTECH,EQ_BATCH_167,,*,*,466.29,,305.13,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_376,*,244,,188,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_378,*,200,,148,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_380,*,236,,184,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_382,*,262,,205,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_384,*,164,,109,,,,*
SIMTECH,EQ_BATCH_168,,REC_BATCH_388,*,207,,146,,,,*
SIMTECH,EQ_BATCH_168,,*,*,273.68,,168.62,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_77,*,176,,128,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_105,*,222,,174,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_133,*,323,,275,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_161,*,180,,131,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_181,*,584,,536,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_227,*,1026,,977,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_229,*,126,,67,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_231,*,369,,335,,,,*
SIMTECH,EQ_BATCH_169,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_169,,*,*,428.44,,214.04,,,,*
SIMTECH,EQ_BATCH_170,,REC_BATCH_12,*,272,,163.5,,,,*
SIMTECH,EQ_BATCH_170,,REC_BATCH_91,*,372,,320,,,,*
SIMTECH,EQ_BATCH_170,,*,*,779.01,,498.44,,,,*
SIMTECH,EQ_BATCH_171,,REC_BATCH_317,*,364,,312,,,,*
SIMTECH,EQ_BATCH_171,,REC_BATCH_342,*,274,,222,,,,*
SIMTECH,EQ_BATCH_171,,*,*,388.49,,144.22,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_367,*,547,,509,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_12,*,266,,218,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_119,*,447,,399,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_147,*,408,,348,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_161,*,180,,131,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_178,*,171,,120,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_181,*,584,,536,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_187,*,191,,143,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_190,*,347,,289,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_196,*,423,,374,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_202,*,230,,181,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_227,*,1026,,977,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_233,*,211,,150,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_235,*,200,,137,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_245,*,232,,175,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_247,*,156,,103,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_249,*,167,,116,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_251,*,705,,656,,,,*
SIMTECH,EQ_BATCH_172,,REC_BATCH_253,*,278,,219,,,,*
SIMTECH,EQ_BATCH_172,,*,*,401.83,,227.47,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_376,*,244,,188,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_378,*,200,,148,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_380,*,236,,184,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_382,*,262,,205,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_384,*,164,,109,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_388,*,207,,146,,,,*
SIMTECH,EQ_BATCH_173,,REC_BATCH_390,*,180,,119,,,,*
SIMTECH,EQ_BATCH_173,,*,*,334.24,,153.82,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_255,*,281,,223,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_257,*,240,,191,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_263,*,1109,,1060,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_278,*,502,,453,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_284,*,125,,73,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_286,*,448,,299.25,,,,*
SIMTECH,EQ_BATCH_174,,REC_BATCH_297,*,446,,291.75,,,,*
SIMTECH,EQ_BATCH_174,,REC_WAFER_362,*,348,,348,,,,*
SIMTECH,EQ_BATCH_174,,*,*,386.58,,206.12,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_313,*,250,,201,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_315,*,270,,215,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_324,*,484,,436,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_330,*,196,,147,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_336,*,293,,245,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_338,*,455,,406,,,,*
SIMTECH,EQ_BATCH_175,,REC_BATCH_353,*,510,,461,,,,*
SIMTECH,EQ_BATCH_175,,*,*,395.25,,223.28,,,,*
SIMTECH,EQ_BATCH_176,,REC_BATCH_12,*,272,,218,,,,*
SIMTECH,EQ_BATCH_176,,REC_BATCH_91,*,368,,320,,,,*
SIMTECH,EQ_BATCH_176,,REC_BATCH_184,*,1259,,1211,,,,*
SIMTECH,EQ_BATCH_176,,*,*,874.85,,624.1,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_255,*,277,,225,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_257,*,236,,191,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_272,*,384,,339,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_276,*,285,,240,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_278,*,498,,453,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_282,*,454,,409,,,,*
SIMTECH,EQ_BATCH_177,,REC_BATCH_303,*,286,,235,,,,*
SIMTECH,EQ_BATCH_177,,*,*,367.72,,174.26,,,,*
SIMTECH,EQ_BATCH_178,,REC_BATCH_317,*,360,,312,,,,*
SIMTECH,EQ_BATCH_178,,REC_BATCH_342,*,270,,222,,,,*
SIMTECH,EQ_BATCH_178,,*,*,406.55,,146.4,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_376,*,240,,192,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_378,*,196,,148,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_380,*,232,,184,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_382,*,258,,210,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_388,*,203,,150,,,,*
SIMTECH,EQ_BATCH_179,,REC_BATCH_390,*,176,,128,,,,*
SIMTECH,EQ_BATCH_179,,*,*,311.17,,118.69,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_376,*,240,,144,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_378,*,196,,148,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_380,*,232,,138,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_382,*,258,,157.5,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_386,*,306,,258,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_388,*,203,,150,,,,*
SIMTECH,EQ_BATCH_180,,REC_BATCH_390,*,176,,96,,,,*
SIMTECH,EQ_BATCH_180,,*,*,308.86,,117.15,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_255,*,277,,225,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_261,*,381,,325,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_263,*,1105,,1060,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_272,*,384,,339,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_274,*,519,,474,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_276,*,285,,240,,,,*
SIMTECH,EQ_BATCH_181,,REC_BATCH_284,*,121,,71,,,,*
SIMTECH,EQ_BATCH_181,,REC_WAFER_362,*,348,,348,,,,*
SIMTECH,EQ_BATCH_181,,*,*,381.42,,206.21,,,,*
SIMTECH,EQ_BATCH_182,,REC_BATCH_328,*,419,,374,,,,*
SIMTECH,EQ_BATCH_182,,REC_BATCH_330,*,192,,147,,,,*
SIMTECH,EQ_BATCH_182,,REC_BATCH_334,*,420,,375,,,,*
SIMTECH,EQ_BATCH_182,,*,*,398.51,,215.7,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_324,*,480,,431,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_328,*,419,,374,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_334,*,420,,375,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_340,*,351,,306,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_353,*,506,,461,,,,*
SIMTECH,EQ_BATCH_183,,REC_BATCH_365,*,427,,382,,,,*
SIMTECH,EQ_BATCH_183,,*,*,438.43,,194.45,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_255,*,277,,225,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_274,*,519,,474,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_276,*,285,,240,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_286,*,444,,399,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_288,*,400,,355,,,,*
SIMTECH,EQ_BATCH_184,,REC_BATCH_297,*,442,,396,,,,*
SIMTECH,EQ_BATCH_184,,*,*,375.43,,196.02,,,,*
SIMTECH,EQ_BATCH_185,,REC_BATCH_255,*,277,,225,,,,*
SIMTECH,EQ_BATCH_185,,REC_BATCH_257,*,236,,143.25,,,,*
SIMTECH,EQ_BATCH_185,,REC_BATCH_263,*,1105,,1060,,,,*
SIMTECH,EQ_BATCH_185,,REC_BATCH_272,*,384,,339,,,,*
