EQPT_ID,CHAMBER,START_TIME,END_TIME,MTTF_IN_MINS,MTTR_IN_MINS,MTTF_DIST,MTTR_DIST,OP_GROUP,OP_DOWN_FRACTION,OP_DOWN_QTY,DOWN_TYPE,REMARK
EQ_WAFER_612,D,18/9/2020 23:39:14,13/11/2020 23:39:14,17754,2415.6,EQ_WAFER_612_D_UD_MTTF,EQ_WAFER_612_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_612,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_612,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_612,,18/9/2020 23:39:14,13/11/2020 23:39:14,41114.4,400.8,EQ_WAFER_612_UD_MTTF,EQ_WAFER_612_UD_MTTR,0,0,0,UD,
EQ_WAFER_612,,18/9/2020 23:39:14,13/11/2020 23:39:14,48750,633.6,EQ_WAFER_612_ENG_MTTF,EQ_WAFER_612_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_613,A,18/9/2020 23:39:14,13/11/2020 23:39:14,21032.4,1576.8,EQ_WAFER_613_A_UD_MTTF,EQ_WAFER_613_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_613,B,18/9/2020 23:39:14,13/11/2020 23:39:14,11833.8,1317.6,EQ_WAFER_613_B_UD_MTTF,EQ_WAFER_613_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_613,C,18/9/2020 23:39:14,13/11/2020 23:39:14,25898.4,1501.2,EQ_WAFER_613_C_UD_MTTF,EQ_WAFER_613_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_613,D,18/9/2020 23:39:14,13/11/2020 23:39:14,30869.4,427.8,EQ_WAFER_613_D_UD_MTTF,EQ_WAFER_613_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_613,T,18/9/2020 23:39:14,13/11/2020 23:39:14,57312,168.6,EQ_WAFER_613_T_UD_MTTF,EQ_WAFER_613_T_UD_MTTR,0,0,0,UD,
EQ_WAFER_613,,18/9/2020 23:39:14,13/11/2020 23:39:14,5812.2,97.8,EQ_WAFER_613_UD_MTTF,EQ_WAFER_613_UD_MTTR,0,0,0,UD,
EQ_WAFER_614,A,18/9/2020 23:39:14,13/11/2020 23:39:14,22362,1690.2,EQ_WAFER_614_A_UD_MTTF,EQ_WAFER_614_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_614,B,18/9/2020 23:39:14,13/11/2020 23:39:14,25324.8,2723.4,EQ_WAFER_614_B_UD_MTTF,EQ_WAFER_614_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_614,C,18/9/2020 23:39:14,13/11/2020 23:39:14,20775,1751.4,EQ_WAFER_614_C_UD_MTTF,EQ_WAFER_614_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_614,D,18/9/2020 23:39:14,13/11/2020 23:39:14,16911.6,1429.8,EQ_WAFER_614_D_UD_MTTF,EQ_WAFER_614_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_614,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_614,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_614,,18/9/2020 23:39:14,13/11/2020 23:39:14,26050.8,147,EQ_WAFER_614_UD_MTTF,EQ_WAFER_614_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4820.4,1131.6,EQ_WAFER_615_A_UD_MTTF,EQ_WAFER_615_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,B,18/9/2020 23:39:14,13/11/2020 23:39:14,33775.8,2008.8,EQ_WAFER_615_B_UD_MTTF,EQ_WAFER_615_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_615_C_UD_MTTF,EQ_WAFER_615_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,D,18/9/2020 23:39:14,13/11/2020 23:39:14,41905.2,2190.6,EQ_WAFER_615_D_UD_MTTF,EQ_WAFER_615_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,T,18/9/2020 23:39:14,13/11/2020 23:39:14,32656.2,245.4,EQ_WAFER_615_T_UD_MTTF,EQ_WAFER_615_T_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,,18/9/2020 23:39:14,13/11/2020 23:39:14,21290.4,177.6,EQ_WAFER_615_UD_MTTF,EQ_WAFER_615_UD_MTTR,0,0,0,UD,
EQ_WAFER_615,,18/9/2020 23:39:14,13/11/2020 23:39:14,34735.8,480.6,EQ_WAFER_615_ENG_MTTF,EQ_WAFER_615_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_616,A,18/9/2020 23:39:14,13/11/2020 23:39:14,15346.8,1140.6,EQ_WAFER_616_A_UD_MTTF,EQ_WAFER_616_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,B,18/9/2020 23:39:14,13/11/2020 23:39:14,11767.2,1373.4,EQ_WAFER_616_B_UD_MTTF,EQ_WAFER_616_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,C,18/9/2020 23:39:14,13/11/2020 23:39:14,19943.4,2468.4,EQ_WAFER_616_C_UD_MTTF,EQ_WAFER_616_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,D,18/9/2020 23:39:14,13/11/2020 23:39:14,15015,1064.4,EQ_WAFER_616_D_UD_MTTF,EQ_WAFER_616_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,S,18/9/2020 23:39:14,13/11/2020 23:39:14,7912.8,1141.8,EQ_WAFER_616_S_UD_MTTF,EQ_WAFER_616_S_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,T,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_616,,18/9/2020 23:39:14,13/11/2020 23:39:14,16445.4,81,EQ_WAFER_616_UD_MTTF,EQ_WAFER_616_UD_MTTR,0,0,0,UD,
EQ_WAFER_616,,18/9/2020 23:39:14,13/11/2020 23:39:14,22993.8,910.8,EQ_WAFER_616_ENG_MTTF,EQ_WAFER_616_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_617,A,18/9/2020 23:39:14,13/11/2020 23:39:14,12654.6,1071.6,EQ_WAFER_617_A_UD_MTTF,EQ_WAFER_617_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,B,18/9/2020 23:39:14,13/11/2020 23:39:14,3196.8,730.2,EQ_WAFER_617_B_UD_MTTF,EQ_WAFER_617_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,C,18/9/2020 23:39:14,13/11/2020 23:39:14,13380.6,1145.4,EQ_WAFER_617_C_UD_MTTF,EQ_WAFER_617_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,D,18/9/2020 23:39:14,13/11/2020 23:39:14,16546.8,2246.4,EQ_WAFER_617_D_UD_MTTF,EQ_WAFER_617_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,S,18/9/2020 23:39:14,13/11/2020 23:39:14,5692.8,940.8,EQ_WAFER_617_S_UD_MTTF,EQ_WAFER_617_S_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,T,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_617,,18/9/2020 23:39:14,13/11/2020 23:39:14,4470,87,EQ_WAFER_617_UD_MTTF,EQ_WAFER_617_UD_MTTR,0,0,0,UD,
EQ_WAFER_617,,18/9/2020 23:39:14,13/11/2020 23:39:14,38302.8,496.2,EQ_WAFER_617_ENG_MTTF,EQ_WAFER_617_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_618,A,18/9/2020 23:39:14,13/11/2020 23:39:14,28005,1248.6,EQ_WAFER_618_A_UD_MTTF,EQ_WAFER_618_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_618,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_618_B_UD_MTTF,EQ_WAFER_618_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_618,C,18/9/2020 23:39:14,13/11/2020 23:39:14,23616,1155.6,EQ_WAFER_618_C_UD_MTTF,EQ_WAFER_618_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_618,T,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_618,,18/9/2020 23:39:14,13/11/2020 23:39:14,4921.2,171,EQ_WAFER_618_UD_MTTF,EQ_WAFER_618_UD_MTTR,0,0,0,UD,
EQ_WAFER_618,,18/9/2020 23:39:14,13/11/2020 23:39:14,41279.4,1591.2,EQ_WAFER_618_ENG_MTTF,EQ_WAFER_618_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_544,,18/9/2020 23:39:14,13/11/2020 23:39:14,10936.2,231,EQ_WAFER_544_UD_MTTF,EQ_WAFER_544_UD_MTTR,0,0,0,UD,
EQ_WAFER_545,,18/9/2020 23:39:14,13/11/2020 23:39:14,4638.6,144.6,EQ_WAFER_545_UD_MTTF,EQ_WAFER_545_UD_MTTR,0,0,0,UD,
EQ_WAFER_545,,18/9/2020 23:39:14,13/11/2020 23:39:14,27767.4,486,EQ_WAFER_545_ENG_MTTF,EQ_WAFER_545_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_546,,18/9/2020 23:39:14,13/11/2020 23:39:14,7006.2,195,EQ_WAFER_546_UD_MTTF,EQ_WAFER_546_UD_MTTR,0,0,0,UD,
EQ_WAFER_546,,18/9/2020 23:39:14,13/11/2020 23:39:14,30449.4,414.6,EQ_WAFER_546_ENG_MTTF,EQ_WAFER_546_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_547,,18/9/2020 23:39:14,13/11/2020 23:39:14,3519.6,139.8,EQ_WAFER_547_UD_MTTF,EQ_WAFER_547_UD_MTTR,0,0,0,UD,
EQ_WAFER_547,,18/9/2020 23:39:14,13/11/2020 23:39:14,18769.8,272.4,EQ_WAFER_547_ENG_MTTF,EQ_WAFER_547_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_548,,18/9/2020 23:39:14,13/11/2020 23:39:14,25408.8,26.4,EQ_WAFER_548_UD_MTTF,EQ_WAFER_548_UD_MTTR,0,0,0,UD,
EQ_WAFER_549,,18/9/2020 23:39:14,13/11/2020 23:39:14,8301,274.8,EQ_WAFER_549_UD_MTTF,EQ_WAFER_549_UD_MTTR,0,0,0,UD,
EQ_WAFER_549,,18/9/2020 23:39:14,13/11/2020 23:39:14,37909.2,82.8,EQ_WAFER_549_ENG_MTTF,EQ_WAFER_549_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_550,,18/9/2020 23:39:14,13/11/2020 23:39:14,6619.8,147,EQ_WAFER_550_UD_MTTF,EQ_WAFER_550_UD_MTTR,0,0,0,UD,
EQ_WAFER_551,,18/9/2020 23:39:14,13/11/2020 23:39:14,5523,133.8,EQ_WAFER_551_UD_MTTF,EQ_WAFER_551_UD_MTTR,0,0,0,UD,
EQ_WAFER_551,,18/9/2020 23:39:14,13/11/2020 23:39:14,30118.8,475.2,EQ_WAFER_551_ENG_MTTF,EQ_WAFER_551_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_552,,18/9/2020 23:39:14,13/11/2020 23:39:14,7763.4,86.4,EQ_WAFER_552_UD_MTTF,EQ_WAFER_552_UD_MTTR,0,0,0,UD,
EQ_WAFER_552,,18/9/2020 23:39:14,13/11/2020 23:39:14,33147.6,698.4,EQ_WAFER_552_ENG_MTTF,EQ_WAFER_552_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_553,,18/9/2020 23:39:14,13/11/2020 23:39:14,3052.2,112.8,EQ_WAFER_553_UD_MTTF,EQ_WAFER_553_UD_MTTR,0,0,0,UD,
EQ_WAFER_553,,18/9/2020 23:39:14,13/11/2020 23:39:14,13530,243,EQ_WAFER_553_ENG_MTTF,EQ_WAFER_553_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_554,,18/9/2020 23:39:14,13/11/2020 23:39:14,4029,78.6,EQ_WAFER_554_UD_MTTF,EQ_WAFER_554_UD_MTTR,0,0,0,UD,
EQ_WAFER_554,,18/9/2020 23:39:14,13/11/2020 23:39:14,26440.2,484.8,EQ_WAFER_554_ENG_MTTF,EQ_WAFER_554_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_555,,18/9/2020 23:39:14,13/11/2020 23:39:14,6859.2,127.2,EQ_WAFER_555_UD_MTTF,EQ_WAFER_555_UD_MTTR,0,0,0,UD,
EQ_WAFER_555,,18/9/2020 23:39:14,13/11/2020 23:39:14,19539.6,287.4,EQ_WAFER_555_ENG_MTTF,EQ_WAFER_555_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_556,,18/9/2020 23:39:14,13/11/2020 23:39:14,5298,108,EQ_WAFER_556_UD_MTTF,EQ_WAFER_556_UD_MTTR,0,0,0,UD,
EQ_WAFER_556,,18/9/2020 23:39:14,13/11/2020 23:39:14,32446.2,543,EQ_WAFER_556_ENG_MTTF,EQ_WAFER_556_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_557,,18/9/2020 23:39:14,13/11/2020 23:39:14,5516.4,120.6,EQ_WAFER_557_UD_MTTF,EQ_WAFER_557_UD_MTTR,0,0,0,UD,
EQ_WAFER_557,,18/9/2020 23:39:14,13/11/2020 23:39:14,18038.4,352.8,EQ_WAFER_557_ENG_MTTF,EQ_WAFER_557_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_558,,18/9/2020 23:39:14,13/11/2020 23:39:14,7107.6,120.6,EQ_WAFER_558_UD_MTTF,EQ_WAFER_558_UD_MTTR,0,0,0,UD,
EQ_WAFER_558,,18/9/2020 23:39:14,13/11/2020 23:39:14,16580.4,305.4,EQ_WAFER_558_ENG_MTTF,EQ_WAFER_558_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_559,,18/9/2020 23:39:14,13/11/2020 23:39:14,10795.8,86.4,EQ_WAFER_559_UD_MTTF,EQ_WAFER_559_UD_MTTR,0,0,0,UD,
EQ_WAFER_559,,18/9/2020 23:39:14,13/11/2020 23:39:14,25293,391.8,EQ_WAFER_559_ENG_MTTF,EQ_WAFER_559_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_560,,18/9/2020 23:39:14,13/11/2020 23:39:14,12457.8,127.2,EQ_WAFER_560_UD_MTTF,EQ_WAFER_560_UD_MTTR,0,0,0,UD,
EQ_WAFER_560,,18/9/2020 23:39:14,13/11/2020 23:39:14,37210.2,499.2,EQ_WAFER_560_ENG_MTTF,EQ_WAFER_560_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_561,,18/9/2020 23:39:14,13/11/2020 23:39:14,4963.2,111.6,EQ_WAFER_561_UD_MTTF,EQ_WAFER_561_UD_MTTR,0,0,0,UD,
EQ_WAFER_561,,18/9/2020 23:39:14,13/11/2020 23:39:14,23326.2,335.4,EQ_WAFER_561_ENG_MTTF,EQ_WAFER_561_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_562,,18/9/2020 23:39:14,13/11/2020 23:39:14,6898.8,144.6,EQ_WAFER_562_UD_MTTF,EQ_WAFER_562_UD_MTTR,0,0,0,UD,
EQ_WAFER_562,,18/9/2020 23:39:14,13/11/2020 23:39:14,26952,384,EQ_WAFER_562_ENG_MTTF,EQ_WAFER_562_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_563,,18/9/2020 23:39:14,13/11/2020 23:39:14,3112.2,120.6,EQ_WAFER_563_UD_MTTF,EQ_WAFER_563_UD_MTTR,0,0,0,UD,
EQ_WAFER_564,,18/9/2020 23:39:14,13/11/2020 23:39:14,11081.4,100.8,EQ_WAFER_564_UD_MTTF,EQ_WAFER_564_UD_MTTR,0,0,0,UD,
EQ_WAFER_564,,18/9/2020 23:39:14,13/11/2020 23:39:14,28566.6,463.8,EQ_WAFER_564_ENG_MTTF,EQ_WAFER_564_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_565,,18/9/2020 23:39:14,13/11/2020 23:39:14,12411.6,174.6,EQ_WAFER_565_UD_MTTF,EQ_WAFER_565_UD_MTTR,0,0,0,UD,
EQ_WAFER_566,,18/9/2020 23:39:14,13/11/2020 23:39:14,5275.8,125.4,EQ_WAFER_566_UD_MTTF,EQ_WAFER_566_UD_MTTR,0,0,0,UD,
EQ_WAFER_566,,18/9/2020 23:39:14,13/11/2020 23:39:14,18978,307.8,EQ_WAFER_566_ENG_MTTF,EQ_WAFER_566_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_567,,18/9/2020 23:39:14,13/11/2020 23:39:14,13137.6,136.8,EQ_WAFER_567_UD_MTTF,EQ_WAFER_567_UD_MTTR,0,0,0,UD,
EQ_WAFER_567,,18/9/2020 23:39:14,13/11/2020 23:39:14,33175.2,448.8,EQ_WAFER_567_ENG_MTTF,EQ_WAFER_567_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_568,,18/9/2020 23:39:14,13/11/2020 23:39:14,2781,169.8,EQ_WAFER_568_UD_MTTF,EQ_WAFER_568_UD_MTTR,0,0,0,UD,
EQ_WAFER_568,,18/9/2020 23:39:14,13/11/2020 23:39:14,12965.4,276.6,EQ_WAFER_568_ENG_MTTF,EQ_WAFER_568_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_569,,18/9/2020 23:39:14,13/11/2020 23:39:14,6208.2,152.4,EQ_WAFER_569_UD_MTTF,EQ_WAFER_569_UD_MTTR,0,0,0,UD,
EQ_WAFER_569,,18/9/2020 23:39:14,13/11/2020 23:39:14,19393.2,478.2,EQ_WAFER_569_ENG_MTTF,EQ_WAFER_569_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_570,,18/9/2020 23:39:14,13/11/2020 23:39:14,11061,145.2,EQ_WAFER_570_UD_MTTF,EQ_WAFER_570_UD_MTTR,0,0,0,UD,
EQ_WAFER_570,,18/9/2020 23:39:14,13/11/2020 23:39:14,38189.4,651,EQ_WAFER_570_ENG_MTTF,EQ_WAFER_570_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_571,,18/9/2020 23:39:14,13/11/2020 23:39:14,5109.6,123.6,EQ_WAFER_571_UD_MTTF,EQ_WAFER_571_UD_MTTR,0,0,0,UD,
EQ_WAFER_571,,18/9/2020 23:39:14,13/11/2020 23:39:14,35174.4,489,EQ_WAFER_571_ENG_MTTF,EQ_WAFER_571_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_572,,18/9/2020 23:39:14,13/11/2020 23:39:14,3878.4,106.8,EQ_WAFER_572_UD_MTTF,EQ_WAFER_572_UD_MTTR,0,0,0,UD,
EQ_WAFER_572,,18/9/2020 23:39:14,13/11/2020 23:39:14,33486,446.4,EQ_WAFER_572_ENG_MTTF,EQ_WAFER_572_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_573,,18/9/2020 23:39:14,13/11/2020 23:39:14,8103.6,219,EQ_WAFER_573_UD_MTTF,EQ_WAFER_573_UD_MTTR,0,0,0,UD,
EQ_WAFER_573,,18/9/2020 23:39:14,13/11/2020 23:39:14,19984.2,331.2,EQ_WAFER_573_ENG_MTTF,EQ_WAFER_573_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_574,,18/9/2020 23:39:14,13/11/2020 23:39:14,15064.8,307.2,EQ_WAFER_574_UD_MTTF,EQ_WAFER_574_UD_MTTR,0,0,0,UD,
EQ_WAFER_575,,18/9/2020 23:39:14,13/11/2020 23:39:14,12052.2,111,EQ_WAFER_575_UD_MTTF,EQ_WAFER_575_UD_MTTR,0,0,0,UD,
EQ_WAFER_586,,18/9/2020 23:39:14,13/11/2020 23:39:14,13756.2,159,EQ_WAFER_586_UD_MTTF,EQ_WAFER_586_UD_MTTR,0,0,0,UD,
EQ_WAFER_587,,18/9/2020 23:39:14,13/11/2020 23:39:14,7073.4,206.4,EQ_WAFER_587_UD_MTTF,EQ_WAFER_587_UD_MTTR,0,0,0,UD,
EQ_WAFER_587,,18/9/2020 23:39:14,13/11/2020 23:39:14,27460.8,384.6,EQ_WAFER_587_ENG_MTTF,EQ_WAFER_587_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_588,,18/9/2020 23:39:14,13/11/2020 23:39:14,3986.4,301.2,EQ_WAFER_588_UD_MTTF,EQ_WAFER_588_UD_MTTR,0,0,0,UD,
EQ_WAFER_588,,18/9/2020 23:39:14,13/11/2020 23:39:14,20908.8,400.8,EQ_WAFER_588_ENG_MTTF,EQ_WAFER_588_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_589,,18/9/2020 23:39:14,13/11/2020 23:39:14,6193.2,152.4,EQ_WAFER_589_UD_MTTF,EQ_WAFER_589_UD_MTTR,0,0,0,UD,
EQ_WAFER_590,,18/9/2020 23:39:14,13/11/2020 23:39:14,11146.8,306.6,EQ_WAFER_590_UD_MTTF,EQ_WAFER_590_UD_MTTR,0,0,0,UD,
EQ_WAFER_590,,18/9/2020 23:39:14,13/11/2020 23:39:14,39853.8,702,EQ_WAFER_590_ENG_MTTF,EQ_WAFER_590_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_591,,18/9/2020 23:39:14,13/11/2020 23:39:14,9114.6,118.2,EQ_WAFER_591_UD_MTTF,EQ_WAFER_591_UD_MTTR,0,0,0,UD,
EQ_WAFER_592,,18/9/2020 23:39:14,13/11/2020 23:39:14,8173.8,174,EQ_WAFER_592_UD_MTTF,EQ_WAFER_592_UD_MTTR,0,0,0,UD,
EQ_WAFER_592,,18/9/2020 23:39:14,13/11/2020 23:39:14,40549.2,709.2,EQ_WAFER_592_ENG_MTTF,EQ_WAFER_592_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_593,,18/9/2020 23:39:14,13/11/2020 23:39:14,5085.6,92.4,EQ_WAFER_593_UD_MTTF,EQ_WAFER_593_UD_MTTR,0,0,0,UD,
EQ_WAFER_593,,18/9/2020 23:39:14,13/11/2020 23:39:14,22974.6,663,EQ_WAFER_593_ENG_MTTF,EQ_WAFER_593_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_594,,18/9/2020 23:39:14,13/11/2020 23:39:14,13014.6,244.2,EQ_WAFER_594_UD_MTTF,EQ_WAFER_594_UD_MTTR,0,0,0,UD,
EQ_WAFER_400,,18/9/2020 23:39:14,13/11/2020 23:39:14,4966.2,230.4,EQ_WAFER_400_UD_MTTF,EQ_WAFER_400_UD_MTTR,0,0,0,UD,
EQ_WAFER_400,,18/9/2020 23:39:14,13/11/2020 23:39:14,24474.6,406.8,EQ_WAFER_400_ENG_MTTF,EQ_WAFER_400_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_401,,18/9/2020 23:39:14,13/11/2020 23:39:14,3001.8,96,EQ_WAFER_401_UD_MTTF,EQ_WAFER_401_UD_MTTR,0,0,0,UD,
EQ_WAFER_401,,18/9/2020 23:39:14,13/11/2020 23:39:14,16332,325.2,EQ_WAFER_401_ENG_MTTF,EQ_WAFER_401_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_402,,18/9/2020 23:39:14,13/11/2020 23:39:14,11338.8,345.6,EQ_WAFER_402_UD_MTTF,EQ_WAFER_402_UD_MTTR,0,0,0,UD,
EQ_WAFER_402,,18/9/2020 23:39:14,13/11/2020 23:39:14,40356.6,602.4,EQ_WAFER_402_ENG_MTTF,EQ_WAFER_402_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_403,,18/9/2020 23:39:14,13/11/2020 23:39:14,3624.6,96,EQ_WAFER_403_UD_MTTF,EQ_WAFER_403_UD_MTTR,0,0,0,UD,
EQ_WAFER_403,,18/9/2020 23:39:14,13/11/2020 23:39:14,39628.2,509.4,EQ_WAFER_403_ENG_MTTF,EQ_WAFER_403_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_404,,18/9/2020 23:39:14,13/11/2020 23:39:14,4982.4,119.4,EQ_WAFER_404_UD_MTTF,EQ_WAFER_404_UD_MTTR,0,0,0,UD,
EQ_WAFER_404,,18/9/2020 23:39:14,13/11/2020 23:39:14,19366.8,335.4,EQ_WAFER_404_ENG_MTTF,EQ_WAFER_404_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_576,,18/9/2020 23:39:14,13/11/2020 23:39:14,3395.4,118.2,EQ_WAFER_576_UD_MTTF,EQ_WAFER_576_UD_MTTR,0,0,0,UD,
EQ_WAFER_576,,18/9/2020 23:39:14,13/11/2020 23:39:14,26587.2,399,EQ_WAFER_576_ENG_MTTF,EQ_WAFER_576_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_577,,18/9/2020 23:39:14,13/11/2020 23:39:14,4954.8,300,EQ_WAFER_577_UD_MTTF,EQ_WAFER_577_UD_MTTR,0,0,0,UD,
EQ_WAFER_577,,18/9/2020 23:39:14,13/11/2020 23:39:14,30256.8,484.2,EQ_WAFER_577_ENG_MTTF,EQ_WAFER_577_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_578,,18/9/2020 23:39:14,13/11/2020 23:39:14,3685.2,194.4,EQ_WAFER_578_UD_MTTF,EQ_WAFER_578_UD_MTTR,0,0,0,UD,
EQ_WAFER_578,,18/9/2020 23:39:14,13/11/2020 23:39:14,22179.6,364.2,EQ_WAFER_578_ENG_MTTF,EQ_WAFER_578_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_351,,18/9/2020 23:39:14,13/11/2020 23:39:14,3453.6,69,EQ_WAFER_351_UD_MTTF,EQ_WAFER_351_UD_MTTR,0,0,0,UD,
EQ_WAFER_351,,18/9/2020 23:39:14,13/11/2020 23:39:14,21780,316.2,EQ_WAFER_351_ENG_MTTF,EQ_WAFER_351_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_352,,18/9/2020 23:39:14,13/11/2020 23:39:14,3038.4,54,EQ_WAFER_352_UD_MTTF,EQ_WAFER_352_UD_MTTR,0,0,0,UD,
EQ_WAFER_353,,18/9/2020 23:39:14,13/11/2020 23:39:14,3559.8,66,EQ_WAFER_353_UD_MTTF,EQ_WAFER_353_UD_MTTR,0,0,0,UD,
EQ_WAFER_353,,18/9/2020 23:39:14,13/11/2020 23:39:14,9906,206.4,EQ_WAFER_353_ENG_MTTF,EQ_WAFER_353_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_337,,18/9/2020 23:39:14,13/11/2020 23:39:14,4384.8,60.6,EQ_WAFER_337_UD_MTTF,EQ_WAFER_337_UD_MTTR,0,0,0,UD,
EQ_WAFER_337,,18/9/2020 23:39:14,13/11/2020 23:39:14,49249.2,644.4,EQ_WAFER_337_ENG_MTTF,EQ_WAFER_337_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_338,,18/9/2020 23:39:14,13/11/2020 23:39:14,12776.4,79.2,EQ_WAFER_338_UD_MTTF,EQ_WAFER_338_UD_MTTR,0,0,0,UD,
EQ_WAFER_338,,18/9/2020 23:39:14,13/11/2020 23:39:14,24469.8,412.8,EQ_WAFER_338_ENG_MTTF,EQ_WAFER_338_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_345,,18/9/2020 23:39:14,13/11/2020 23:39:14,1150.2,72,EQ_WAFER_345_UD_MTTF,EQ_WAFER_345_UD_MTTR,0,0,0,UD,
EQ_WAFER_345,,18/9/2020 23:39:14,13/11/2020 23:39:14,14647.8,402.6,EQ_WAFER_345_ENG_MTTF,EQ_WAFER_345_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_346,,18/9/2020 23:39:14,13/11/2020 23:39:14,1459.8,36,EQ_WAFER_346_UD_MTTF,EQ_WAFER_346_UD_MTTR,0,0,0,UD,
